repo_name,full_name,description,language,topics,stargazers_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,archived,has_issues,license,html_url,api_url,query_keyword,crawl_time
Face-Mask-Detection,chandrikadeb7/Face-Mask-Detection,Face Mask Detection system based on computer vision and deep learning using OpenCV and Tensorflow/Keras,Jupyter Notebook,bing-search|caffe|computer-vision|covid-19|deep-learning|face-mask|face-mask-detection|facemask-detection|facemaskdetect|hacktoberfest|keras|keras-tensorflow|machine-learning|mask-detection|mask-detection-system|mobilenetv2|python|python-3|python3|ssd-mobilenet,1607,856,1607,17,191247,2020-04-21T11:04:56Z,2026-06-02T04:00:41Z,2023-03-21T13:18:51Z,False,True,MIT,https://github.com/chandrikadeb7/Face-Mask-Detection,https://api.github.com/repos/chandrikadeb7/Face-Mask-Detection,computer vision,2026-06-24T11:18:14.871470+00:00
wifi-3d-fusion,MaliosDark/wifi-3d-fusion,"WiFi-3D-Fusion is an open-source research project that leverages WiFi CSI signals and deep learning to estimate 3D human pose, fusing wireless sensing with computer vision techniques for next-generation spatial awareness.",Python,,1516,165,1516,2,172485,2025-08-19T22:22:13Z,2026-06-23T11:56:51Z,2025-08-26T21:22:46Z,False,True,NOASSERTION,https://github.com/MaliosDark/wifi-3d-fusion,https://api.github.com/repos/MaliosDark/wifi-3d-fusion,computer vision,2026-06-24T11:18:14.871470+00:00
show-facebook-computer-vision-tags,ageitgey/show-facebook-computer-vision-tags,A very simple Chrome Extension that displays the automated image tags that Facebook has generated for your images,JavaScript,,1487,142,1487,10,68,2016-12-31T00:18:04Z,2026-05-13T14:52:28Z,2021-11-09T07:11:43Z,False,True,MIT,https://github.com/ageitgey/show-facebook-computer-vision-tags,https://api.github.com/repos/ageitgey/show-facebook-computer-vision-tags,computer vision,2026-06-24T11:18:14.871470+00:00
chainercv,chainer/chainercv,ChainerCV: a Library for Deep Learning in Computer Vision,Python,chainer|chainercv|computer-vision|cupy|deep-learning|neural-network|python,1482,297,1482,58,5877,2017-02-13T04:15:10Z,2026-05-27T03:22:19Z,2021-07-01T16:54:50Z,True,True,MIT,https://github.com/chainer/chainercv,https://api.github.com/repos/chainer/chainercv,computer vision,2026-06-24T11:18:14.871470+00:00
video-analyzer,byjlw/video-analyzer,"Analyze videos using LLMs, Computer Vision and Automatic Speech Recognition",Python,asr|llms|video|video-processing,1465,212,1465,6,409,2024-11-10T17:49:24Z,2026-06-24T09:52:12Z,2026-04-19T19:29:05Z,False,True,Apache-2.0,https://github.com/byjlw/video-analyzer,https://api.github.com/repos/byjlw/video-analyzer,computer vision,2026-06-24T11:18:14.871470+00:00
Transformer-in-Computer-Vision,Yangzhangcst/Transformer-in-Computer-Vision,A paper list of some recent Transformer-based CV works.,Unknown,awesome|computer-vision|deep-learning|detr|papers|transformer|transformer-awesome|transformer-cv|vit,1454,154,1454,2,5007,2021-04-14T05:14:41Z,2026-06-15T10:50:22Z,2025-11-19T02:10:03Z,False,True,unknown,https://github.com/Yangzhangcst/Transformer-in-Computer-Vision,https://api.github.com/repos/Yangzhangcst/Transformer-in-Computer-Vision,computer vision,2026-06-24T11:18:14.871470+00:00
CVPR2024-Papers-with-Code-Demo,DWCTOD/CVPR2024-Papers-with-Code-Demo,"收集 CVPR 最新的成果，包括论文、代码和demo视频等，欢迎大家推荐！Collect the latest CVPR (Conference on Computer Vision and Pattern Recognition) results, including papers, code, and demo videos, etc., and welcome recommendations from everyone!",Unknown,computer-vision|cvpr|cvpr2021|cvpr2022|cvpr2023|cvpr2024|llm|multimodal-deep-learning|object-detection|segment-anything|segmentation,1410,153,1410,2,140,2021-03-13T12:26:36Z,2026-06-24T03:49:59Z,2024-04-25T14:34:34Z,False,True,Apache-2.0,https://github.com/DWCTOD/CVPR2024-Papers-with-Code-Demo,https://api.github.com/repos/DWCTOD/CVPR2024-Papers-with-Code-Demo,computer vision,2026-06-24T11:18:14.871470+00:00
awesome-detection-transformer,IDEA-Research/awesome-detection-transformer,Collect some papers about transformer for detection and segmentation. Awesome Detection Transformer for Computer Vision (CV),Unknown,,1400,117,1400,8,54,2022-03-09T05:11:49Z,2026-06-18T12:11:37Z,2024-07-04T09:42:46Z,False,True,unknown,https://github.com/IDEA-Research/awesome-detection-transformer,https://api.github.com/repos/IDEA-Research/awesome-detection-transformer,computer vision,2026-06-24T11:18:14.871470+00:00
CVinW_Readings,Computer-Vision-in-the-Wild/CVinW_Readings,A collection of papers on the topic of ``Computer Vision in the Wild (CVinW)'',Unknown,,1371,57,1371,11,993,2022-09-28T05:02:40Z,2026-06-10T03:04:54Z,2024-03-14T18:59:10Z,False,True,unknown,https://github.com/Computer-Vision-in-the-Wild/CVinW_Readings,https://api.github.com/repos/Computer-Vision-in-the-Wild/CVinW_Readings,computer vision,2026-06-24T11:18:14.871470+00:00
CV-pretrained-model,balavenkatesh3322/CV-pretrained-model,A collection of computer vision pre-trained models.,Unknown,awesome-list|computer-vision|data-science|deep-learning|image|image-classification|keras|model|model-selection|models|mxnet|neural-network|object-detection|pretrained|pretrained-models|python3|pytorch|tensorflow|video-analysis,1362,192,1362,2,1155,2020-07-14T06:27:20Z,2026-06-18T18:59:32Z,2021-03-03T16:21:20Z,False,True,MIT,https://github.com/balavenkatesh3322/CV-pretrained-model,https://api.github.com/repos/balavenkatesh3322/CV-pretrained-model,computer vision,2026-06-24T11:18:14.871470+00:00
opencv-processing,atduskgreg/opencv-processing,OpenCV for Processing. A creative coding computer vision library based on the official OpenCV Java API,Java,,1356,458,1356,47,247311,2013-03-31T21:09:02Z,2026-05-10T16:58:00Z,2023-06-12T19:31:23Z,False,True,NOASSERTION,https://github.com/atduskgreg/opencv-processing,https://api.github.com/repos/atduskgreg/opencv-processing,computer vision,2026-06-24T11:18:14.871470+00:00
cvzone,cvzone/cvzone,This is a Computer vision package that makes its easy to run Image processing and AI functions. At the core it uses OpenCV and Mediapipe libraries.,Python,computervision|mediapipe|opencv|opencv-python,1319,281,1319,51,3330,2021-05-08T14:12:58Z,2026-06-03T08:31:23Z,2024-05-10T12:42:26Z,False,True,MIT,https://github.com/cvzone/cvzone,https://api.github.com/repos/cvzone/cvzone,computer vision,2026-06-24T11:18:14.871470+00:00
awesome-attention-mechanism-in-cv,pprp/awesome-attention-mechanism-in-cv,Awesome List of Attention Modules and Plug&Play Modules in Computer Vision,Python,attention-mechanisms|attention-model|computer-vision|implementation|plugandplay|pytorch-attention|vision-transformer,1273,172,1273,0,3410,2021-01-10T06:53:37Z,2026-06-14T10:43:09Z,2023-05-11T10:28:13Z,False,True,MIT,https://github.com/pprp/awesome-attention-mechanism-in-cv,https://api.github.com/repos/pprp/awesome-attention-mechanism-in-cv,computer vision,2026-06-24T11:18:14.871470+00:00
geti,open-edge-platform/geti,Build computer vision models in a fraction of the time and with less data.,Python,action-recognition|automl|computer-vision|datumaro|deep-learning|geti|hyper-parameter-optimization|image-classification|image-segmentation|incremental-learning|machine-learning|neural-networks-compression|object-detection|openvino|pytorch|quantization|self-supervised-learning|semi-supervised-learning|transfer-learning,1240,467,1240,162,514327,2018-10-26T14:02:29Z,2026-06-24T09:48:49Z,2026-06-24T10:56:41Z,False,True,Apache-2.0,https://github.com/open-edge-platform/geti,https://api.github.com/repos/open-edge-platform/geti,computer vision,2026-06-24T11:18:14.871470+00:00
js-objectdetect,mtschirs/js-objectdetect,computer vision in your browser - javascript real-time object detection,JavaScript,,1218,248,1218,9,54844,2012-08-26T18:15:21Z,2026-04-13T17:53:20Z,2018-06-17T18:38:07Z,False,True,unknown,https://github.com/mtschirs/js-objectdetect,https://api.github.com/repos/mtschirs/js-objectdetect,computer vision,2026-06-24T11:18:14.871470+00:00
self-attention-cv,The-AI-Summer/self-attention-cv,Implementation of various self-attention mechanisms focused on computer vision. Ongoing repository. ,Python,artificial-intelligence|attention|attention-mechanism|deep-learning|machine-learning|machine-learning-algorithms|self-attention|transformer|transformers,1215,152,1215,1,298,2021-01-31T21:28:59Z,2026-05-27T17:09:15Z,2021-09-14T13:23:07Z,False,True,MIT,https://github.com/The-AI-Summer/self-attention-cv,https://api.github.com/repos/The-AI-Summer/self-attention-cv,computer vision,2026-06-24T11:18:14.871470+00:00
DeepLeague,farzaa/DeepLeague,(Open Source) Computer Vision + Deep Learning + League of Legends,Python,,1204,179,1204,5,1899,2018-01-20T00:12:51Z,2026-06-22T05:04:13Z,2019-12-18T03:47:57Z,False,True,unknown,https://github.com/farzaa/DeepLeague,https://api.github.com/repos/farzaa/DeepLeague,computer vision,2026-06-24T11:18:14.871470+00:00
cleanvision,cleanlab/cleanvision,Automatically find issues in image datasets and practice data-centric computer vision.,Python,computer-vision|data-centric-ai|data-exploration|data-profiling|data-quality|data-science|data-validation|deep-learning|exploratory-data-analysis|image-analysis|image-classification|image-generation|image-quality|image-segmentation,1187,83,1187,37,2420,2022-05-26T07:14:11Z,2026-06-20T13:32:02Z,2026-01-08T07:19:58Z,False,True,Apache-2.0,https://github.com/cleanlab/cleanvision,https://api.github.com/repos/cleanlab/cleanvision,computer vision,2026-06-24T11:18:14.871470+00:00
BoofCV,lessthanoptimal/BoofCV,"Fast computer vision library for SFM, calibration, fiducials, tracking,  image processing, and more.",Java,3d-reconstruction|3d-vision|android|aztec-code|camera-calibration|computer-vision|image-processing|java|micro-qr-code|micro-qrcode|photogrammetry|qr-code|qrcode|qrcode-generator|qrcode-scanner|stereo-vision|structure-from-motion,1182,270,1182,58,49603,2011-04-19T14:51:10Z,2026-06-17T01:09:40Z,2026-06-17T01:09:36Z,False,True,unknown,https://github.com/lessthanoptimal/BoofCV,https://api.github.com/repos/lessthanoptimal/BoofCV,computer vision,2026-06-24T11:18:14.871470+00:00
vlms-zero-to-hero,SkalskiP/vlms-zero-to-hero,This series will take you on a journey from the fundamentals of NLP and Computer Vision to the cutting edge of Vision-Language Models.,Jupyter Notebook,bert-model|clip|computer-vision|embeddings|gpt|gpt-2|lora|natural-language-processing|seq2seq|vision-language-model|word2vec,1180,102,1180,1,346,2024-12-20T08:02:26Z,2026-06-18T03:50:13Z,2025-01-23T11:23:09Z,False,True,Apache-2.0,https://github.com/SkalskiP/vlms-zero-to-hero,https://api.github.com/repos/SkalskiP/vlms-zero-to-hero,computer vision,2026-06-24T11:18:14.871470+00:00
AForge.NET,andrewkirillov/AForge.NET,"AForge.NET Framework is a C# framework designed for developers and researchers in the fields of Computer Vision and Artificial Intelligence - image processing, neural networks, genetic algorithms, machine learning, robotics, etc. ",C#,,1151,504,1151,44,21160,2014-11-24T09:59:27Z,2026-06-15T14:18:06Z,2024-01-22T13:40:09Z,False,True,NOASSERTION,https://github.com/andrewkirillov/AForge.NET,https://api.github.com/repos/andrewkirillov/AForge.NET,computer vision,2026-06-24T11:18:14.871470+00:00
vehicle-detection,tatsuyah/vehicle-detection,Vehicle detection using machine learning and computer vision techniques for Udacity's Self-Driving Car Engineer Nanodegree.,Jupyter Notebook,computer-vision|hog-features|machine-learning|self-driving-car|sliding-windows|svm|svm-classifier|udacity,1147,173,1147,4,63021,2017-10-27T00:34:41Z,2026-05-14T08:16:39Z,2017-10-31T03:49:56Z,False,True,unknown,https://github.com/tatsuyah/vehicle-detection,https://api.github.com/repos/tatsuyah/vehicle-detection,computer vision,2026-06-24T11:18:14.871470+00:00
ComputerVision,niconielsen32/ComputerVision,,Jupyter Notebook,,1133,618,1133,26,206816,2020-09-08T18:00:22Z,2026-06-24T10:31:46Z,2024-03-17T22:45:44Z,False,True,unknown,https://github.com/niconielsen32/ComputerVision,https://api.github.com/repos/niconielsen32/ComputerVision,computer vision,2026-06-24T11:18:14.871470+00:00
Learn_Computer_Vision,llSourcell/Learn_Computer_Vision,"This is the curriculum for ""Learn Computer Vision"" by Siraj Raval on Youtube",Unknown,,1123,348,1123,7,23,2019-07-15T04:27:45Z,2026-06-22T12:23:32Z,2021-08-12T07:50:43Z,False,True,unknown,https://github.com/llSourcell/Learn_Computer_Vision,https://api.github.com/repos/llSourcell/Learn_Computer_Vision,computer vision,2026-06-24T11:18:14.871470+00:00
opengv,laurentkneip/opengv,OpenGV is a collection of computer vision methods for solving geometric vision problems. It is hosted and maintained by the Mobile Perception Lab of ShanghaiTech.,C++,,1116,361,1116,59,7790,2013-08-10T03:56:55Z,2026-06-24T06:14:58Z,2023-06-07T18:14:14Z,False,True,NOASSERTION,https://github.com/laurentkneip/opengv,https://api.github.com/repos/laurentkneip/opengv,computer vision,2026-06-24T11:18:14.871470+00:00
keras-cv,keras-team/keras-cv,Industry-strength Computer Vision workflows with Keras,Python,,1058,323,1058,70,26340,2020-05-18T22:39:21Z,2026-06-24T10:46:15Z,2026-03-05T23:54:07Z,True,True,NOASSERTION,https://github.com/keras-team/keras-cv,https://api.github.com/repos/keras-team/keras-cv,computer vision,2026-06-24T11:18:14.871470+00:00
synthetic-computer-vision,unrealcv/synthetic-computer-vision,A list of synthetic dataset and tools for computer vision,Python,computer-vision|dataset|synthetic-images|virtual-worlds,1024,181,1024,3,135,2016-08-10T19:31:52Z,2026-06-23T06:52:43Z,2023-04-15T08:46:28Z,False,True,MIT,https://github.com/unrealcv/synthetic-computer-vision,https://api.github.com/repos/unrealcv/synthetic-computer-vision,computer vision,2026-06-24T11:18:14.871470+00:00
ICCV-2023-25-Papers,DmitryRyumin/ICCV-2023-25-Papers,"ICCV 2023-2025 Papers: Discover cutting-edge research from ICCV 2023-25, the leading computer vision conference. Stay updated on the latest in computer vision and deep learning, with code included. ⭐ support visual intelligence development!",Python,3d-graphics|3d-reconstruction|biometrics|computer-vision|datasets|deep-learning|explainable-ai|face-recognition|gesture-recognition|iccv|iccv2023|iccv2025|image-processing|image-synthesis|multimodal-learning|pattern-recognition|photogrammetry|pose-estimation|transfer-learning|video-synthesis,968,49,968,1,17820,2023-09-04T09:35:11Z,2026-06-12T13:16:24Z,2025-11-07T15:03:40Z,False,True,MIT,https://github.com/DmitryRyumin/ICCV-2023-25-Papers,https://api.github.com/repos/DmitryRyumin/ICCV-2023-25-Papers,computer vision,2026-06-24T11:18:14.871470+00:00
OpenLabeling,Cartucho/OpenLabeling,Label images and video for Computer Vision applications,Python,bounding-boxes|darkflow|darknet|gui|labeling-tool|object-detection|opencv|pascal-voc|training-yolo|yolo,961,274,961,18,7725,2018-01-19T14:30:09Z,2026-06-08T11:08:38Z,2022-07-06T19:58:48Z,False,True,Apache-2.0,https://github.com/Cartucho/OpenLabeling,https://api.github.com/repos/Cartucho/OpenLabeling,computer vision,2026-06-24T11:18:14.871470+00:00
football_analysis,abdullahtarek/football_analysis,"This repository contains a comprehensive computer vision/machine learning football project that uses YOLO for object detection, Kmeans for pixel segmentation, optical flow for motion tracking, and perspective transformation to analyze player movements in football videos",Jupyter Notebook,,960,328,960,20,6110,2024-04-18T16:07:30Z,2026-06-23T12:28:22Z,2024-04-23T09:06:13Z,False,True,unknown,https://github.com/abdullahtarek/football_analysis,https://api.github.com/repos/abdullahtarek/football_analysis,computer vision,2026-06-24T11:18:14.871470+00:00
Awesome-CV-MasterHub,cuixing158/Awesome-CV-MasterHub,:fire: :fire: :fire: A paper list of some recent Computer Vision(CV) works,Unknown,awesome|image-captioning|image-classification|image-dehazing|image-denoising|image-enhancement|image-fusion|image-generation|image-segmentation|keypoint-detection|low-level-vision|object-detection|panoptic-segmentation|paper-code|paper-list|papers-with-code|pose-estimation|video-generation|video-understanding|vision-transformer,958,57,958,0,273106,2025-02-14T02:25:59Z,2026-06-23T12:55:41Z,2026-06-21T03:01:11Z,False,True,unknown,https://github.com/cuixing158/Awesome-CV-MasterHub,https://api.github.com/repos/cuixing158/Awesome-CV-MasterHub,computer vision,2026-06-24T11:18:14.871470+00:00
Awesome_Prompting_Papers_in_Computer_Vision,ttengwang/Awesome_Prompting_Papers_in_Computer_Vision,A curated list of prompt-based paper in computer vision and vision-language learning.,Unknown,adapter|few-shot-learning|parameter-efficient-tuning|prompt-learning|prompt-tuning|visual-prompt|zero-shot-learning,927,68,927,4,74,2022-01-16T08:22:26Z,2026-06-06T14:21:32Z,2023-12-18T05:42:47Z,False,True,unknown,https://github.com/ttengwang/Awesome_Prompting_Papers_in_Computer_Vision,https://api.github.com/repos/ttengwang/Awesome_Prompting_Papers_in_Computer_Vision,computer vision,2026-06-24T11:18:14.871470+00:00
